product_id,product_title,price,seller,free_shipping,date
0,Sin título,299999.0,Desconocido,0,2025-12-11T12:23:55.649957
0,Sin título,1354195.0,Desconocido,0,2025-12-11T12:26:18.813257
0,Sin título,1732099.0,Desconocido,0,2025-12-11T12:26:18.813667
0,Sin título,948370.0,Desconocido,0,2025-12-11T12:26:18.813826
0,Sin título,28900.0,Desconocido,0,2025-12-11T12:31:26.705453
0,Sin título,22000.0,Desconocido,0,2025-12-11T12:32:04.912088
0,Sin título,28900.0,Desconocido,0,2025-12-11T12:32:21.832275
